88	2	1	1	2	45.33	46.15	1	1	1	1	1	1	1	1	1	1	1
89	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
90	2	1	1	2	71.53	71.22	1	1	1	0	1	1	2	2	2	2	2
91	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
92	2	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.
93	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
94	2	0	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
95	2	0	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
96	2	0	0	2	37.5	37.12	.	.	.	.	.	.	.	.	.	.	.
97	2	1	1	2	56.71	52.13	0	1	1	1	0	1	1	1	2	1	1
98	2	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
99	2	0	0	3	.	.	.	.	.	.	.	.	.	.	.	.	.
100	2	1	0	2	45.56	.	.	.	.	.	.	.	.	.	.	.	.
101	2	0	0	1	45.14	39.26	.	.	.	.	.	.	.	.	.	.	.
102	2	0	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.
103	2	0	1	3	70.9	77.15	0	1	1	1	0	3	2	1	1	3	3
104	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
105	2	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
106	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
107	2	0	1	1	69.15	71.22	.	.	.	.	.	.	.	.	.	.	.
108	2	0	0	1	66.43	.	.	.	.	.	.	.	.	.	.	.	.
109	2	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
110	2	0	1	2	65	62.25	0	0	1	0	1	2	2	2	2	2	2
111	2	0	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
112	2	0	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
113	2	1	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.
114	2	0	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
115	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
116	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
117	2	0	1	.	46.84	.	0	1	1	1	1	2	2	2	2	2	2
118	2	0	1	1	58.3	.	.	.	.	.	.	.	.	.	.	.	.
119	2	1	1	5	48.48	52.83	0	0	0	0	0	1	1	1	1	1	.
120	2	0	0	1	58.69	58.74	.	.	.	.	.	.	.	.	.	.	.
121	2	1	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.
122	2	1	1	2	69.39	.	.	.	.	.	.	.	.	.	.	.	.
123	2	0	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
124	2	0	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
125	2	0	1	2	57.41	58.84	0	0	0	0	0	3	3	2	2	3	3
126	2	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
127	2	1	1	2	59.36	59.78	.	.	.	.	.	.	.	.	.	.	.
128	2	0	1	1	57.38	56.13	0	0	0	0	0	1	1	1	1	1	1
129	2	1	1	1	55.13	.	.	.	.	.	.	.	.	.	.	.	.
130	2	0	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
131	2	1	0	2	45.33	41.26	0	0	0	0	0	1	1	1	1	1	1
132	2	1	1	2	57.63	57.96	.	.	.	.	.	.	.	.	.	.	.
133	2	1	1	4	.	.	0	0	0	0	0	1	1	1	1	1	1
134	2	1	0	2	.	.	1	1	1	1	1	3	2	3	3	2	3
135	2	0	0	3	.	.	.	.	.	.	.	.	.	.	.	.	.
136	2	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
137	2	0	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
138	2	1	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
139	2	1	1	3	.	.	.	.	.	.	.	.	.	.	.	.	.
140	2	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
141	2	0	1	1	40.55	39.99	.	.	.	.	.	.	.	.	.	.	.
142	2	0	0	.	53.1	59.18	1	1	1	1	1	1	1	1	1	1	1
143	2	1	0	.	48.43	.	.	.	.	.	.	.	.	.	.	.	.
144	2	1	1	4	34.56	31.02	1	1	1	.	1	1	3	3	1	1	1
145	2	1	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
146	2	0	1	3	.	.	.	.	.	.	.	.	.	.	.	.	.
147	2	1	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
148	2	0	1	2	40.69	28.38	1	1	1	1	1	2	2	2	2	2	2
149	2	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
150	2	0	1	2	.	.	1	.	1	1	1	3	1	3	3	3	3
151	2	0	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
152	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
153	2	1	1	2	51.51	51.67	.	.	.	.	.	.	.	.	.	.	.
154	2	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
155	2	0	0	.	64.82	65.54	.	.	.	.	.	.	.	.	.	.	.
156	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
157	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
158	2	1	1	2	63.42	64.06	.	.	.	.	.	.	.	.	.	.	.
159	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
160	2	0	1	2	45.42	46.03	.	.	.	.	.	.	.	.	.	.	.
161	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
162	2	0	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
163	2	1	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
164	2	1	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
165	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
166	2	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
167	2	1	1	2	48.56	.	.	.	.	.	.	.	.	.	.	.	.
168	2	1	0	1	45.14	44.82	.	.	.	.	.	.	.	.	.	.	.
169	2	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
170	2	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
171	2	1	1	2	47.35	47.16	.	.	.	.	.	.	.	.	.	.	.
172	2	0	1	2	34.14	33.24	.	.	.	.	.	.	.	.	.	.	.
173	2	0	0	2	49.9	50.55	.	.	.	.	.	.	.	.	.	.	.
174	2	1	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
175	2	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
176	2	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
177	2	0	1	2	52.32	.	.	.	.	.	.	2	1	2	2	2	2
178	2	0	1	2	62.43	.	0	0	0	0	0	1	1	1	1	1	1
179	2	0	1	3	55.15	.	.	.	.	.	.	.	.	.	.	.	.
180	2	1	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
181	2	0	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
182	2	1	0	2	76.49	88.23	1	1	1	0	1	2	1	2	3	2	2
183	2	1	0	4	74.32	75.96	.	.	.	.	.	.	.	.	.	.	.
184	2	1	0	2	62.11	64.36	0	0	1	0	0	2	1	1	1	2	3
185	2	0	0	4	73.25	.	.	.	.	.	.	.	.	.	.	.	.
186	2	0	0	2	33.68	30.53	0	0	0	0	0	2	2	3	.	2	3
187	2	1	0	3	60.65	63.26	.	.	.	.	.	.	.	.	.	.	.
188	2	1	0	2	70.31	88.24	1	1	0	1	1	2	1	2	3	1	3
189	2	0	0	2	65.41	66.79	.	.	.	.	.	.	.	.	.	.	.
190	2	0	0	2	73.92	75.14	.	.	.	.	.	.	.	.	.	.	.
191	2	0	0	4	80.3	.	.	.	.	.	.	.	.	.	.	.	.
192	2	0	.	2	.	.	.	.	.	.	.	.	.	.	.	.	.
193	2	0	0	2	72.69	73.82	.	.	.	.	.	.	.	.	.	.	.
194	2	0	0	2	54.74	54.95	.	.	.	.	.	.	.	.	.	.	.
195	2	1	0	2	64.73	.	.	.	.	.	.	.	.	.	.	.	.
196	2	0	0	3	74.09	71.65	1	1	1	1	0	2	2	2	2	2	2
197	2	0	0	5	78.65	.	.	.	.	.	.	.	.	.	.	.	.
198	2	1	0	2	68.83	.	.	.	.	.	.	.	.	.	.	.	.
199	2	1	0	2	67.22	.	1	1	1	1	1	2	2	1	2	1	3
200	2	0	0	4	85.91	87.76	.	.	.	.	.	.	.	.	.	.	.
201	2	0	0	4	92.52	94.73	1	1	1	1	1	2	2	3	3	2	2
202	2	0	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
203	2	0	0	3	70.81	71.86	.	.	.	.	.	.	.	.	.	.	.
204	2	1	0	2	65.34	66.09	.	.	.	.	.	.	.	.	.	.	.
205	2	0	0	5	67.85	69.63	1	0	0	0	0	1	1	2	2	2	2
206	2	1	0	2	66.17	67.88	0	0	1	0	0	1	1	1	2	1	2
207	2	0	0	2	76.55	77.21	.	.	.	.	.	.	.	.	.	.	.
208	2	1	0	5	55.6	57.47	0	0	0	0	0	1	1	1	1	1	1
209	2	1	0	2	59.45	59.87	.	.	.	.	.	.	.	.	.	.	.
210	2	1	0	2	73.23	75.24	.	.	.	.	.	.	.	.	.	.	.
211	2	1	0	3	65.35	.	0	0	0	0	0	2	2	2	2	2	3
212	2	1	0	2	65.49	66.01	0	0	0	0	0	1	1	1	1	1	1
213	2	1	0	4	75.7	78.8	0	0	1	0	0	3	1	2	2	2	2
214	2	1	0	1	65.09	63.81	0	.	0	0	0	2	1	2	2	1	3
215	2	1	0	2	65.47	.	.	.	.	.	.	.	.	.	.	.	.
216	2	0	0	4	67.72	68.65	1	1	1	1	1	3	1	3	3	1	2
217	2	0	0	5	.	.	.	.	.	.	.	.	.	.	.	.	.
218	2	1	0	2	37.98	44.05	0	0	0	0	0	3	1	1	1	1	3
219	2	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
220	2	0	0	2	77.25	78.54	.	.	.	.	.	.	.	.	.	.	.
221	2	0	0	2	75.7	77.01	0	0	0	0	0	2	2	2	2	2	2
222	2	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
223	2	0	0	2	62.95	63.81	.	.	.	.	.	.	.	.	.	.	.
224	2	0	0	3	64.25	61.77	0	0	0	0	0	2	2	2	2	2	2
225	2	1	0	2	62.49	62.47	0	0	0	1	1	1	2	1	1	1	2
226	2	0	0	2	67.64	76.87	.	.	.	.	.	.	.	.	.	.	.
227	2	1	0	2	71.92	.	.	.	.	.	.	.	.	.	.	.	.
228	2	1	0	2	59.28	60.51	.	.	.	.	.	.	.	.	.	.	.
229	2	1	0	4	54.97	61.73	0	0	0	0	0	1	1	1	1	1	.
230	2	0	0	3	76.53	82.58	1	1	1	0	0	2	2	2	2	2	3
231	2	0	0	2	81.93	90.55	1	1	1	1	1	3	2	3	3	3	3
232	2	0	0	4	79.11	82.03	1	1	1	0	1	2	1	3	3	3	3
233	2	1	0	2	62.96	64.2	1	0	0	0	0	1	1	1	1	2	3
234	2	1	0	2	53.2	54.28	1	0	1	0	0	3	1	3	3	2	3
235	2	1	0	2	59.17	59.58	0	0	0	0	0	2	2	2	2	1	3
236	2	1	0	4	56.56	56.83	1	0	0	0	0	1	1	1	1	1	1
237	2	1	0	2	73.49	74.67	.	.	.	.	.	.	.	.	.	.	.
238	2	1	0	2	58.27	51	0	1	1	1	1	2	2	2	2	2	2
239	2	1	0	4	68.07	66.93	0	1	1	1	0	3	2	2	3	2	3
240	2	1	0	3	64.99	65.74	.	.	.	.	.	.	.	.	.	.	.
241	2	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
242	2	0	0	3	.	.	.	.	.	.	.	.	.	.	.	.	.
243	2	1	0	2	72.93	73.86	.	.	.	.	.	.	.	.	.	.	.
244	2	1	0	2	68.78	70.35	1	1	1	1	0	2	2	2	3	2	3
245	2	1	0	2	58.84	59.59	.	.	.	.	.	.	.	.	.	.	.
246	2	1	0	4	66	67.5	.	.	.	.	.	.	.	.	.	.	.
247	2	1	0	2	65.97	67.78	1	1	1	1	1	3	2	3	1	2	2
248	2	0	0	5	87.32	89.15	.	.	.	.	.	.	.	.	.	.	.
249	2	1	0	4	72.89	73.91	.	.	.	.	.	.	.	.	.	.	.
250	2	0	0	2	76.21	78.05	0	0	1	0	0	2	2	3	3	3	3
251	2	1	0	4	.	.	0	0	0	0	0	1	2	1	1	3	3
252	2	1	0	2	62.12	64.77	.	.	.	.	.	.	.	.	.	.	.
253	2	1	0	2	79.89	89.2	1	1	1	1	1	3	1	2	3	1	3
254	2	0	0	2	77.59	78.99	.	.	.	.	.	.	.	.	.	.	.
255	2	1	0	2	65.4	67.03	0	0	0	0	0	1	1	1	2	1	1
256	2	0	0	3	74.77	75.53	.	.	.	.	.	.	.	.	.	.	.
257	2	0	0	3	80.55	82.54	1	1	1	1	1	2	1	3	3	2	3
258	2	0	0	2	79.57	81.7	1	1	1	1	1	2	1	3	3	2	2
259	2	0	0	2	87.31	85.62	1	1	1	1	1	3	1	3	3	2	3
260	2	0	0	2	91.17	83.24	1	1	1	0	0	3	1	3	3	2	3
261	2	1	1	2	81.34	85.97	1	1	1	1	0	2	2	2	2	2	3
262	2	1	0	2	.	.	1	1	1	0	1	2	2	2	2	2	2
263	2	1	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
264	2	1	0	2	78.31	74.32	1	1	1	0	1	2	2	2	2	2	3
265	2	1	0	1	72.77	78.34	0	1	1	0	0	1	1	1	1	1	1
266	2	1	0	2	80.28	84.83	1	1	1	1	1	3	2	3	3	2	3
267	2	1	0	2	73.3	73.43	1	1	0	1	1	2	2	2	2	2	3
268	2	1	0	1	68.21	67.87	0	0	1	0	0	2	1	2	2	1	1
269	2	0	0	4	.	.	.	.	.	.	.	.	.	.	.	.	.
270	2	1	0	2	75.61	75.68	1	1	1	1	1	2	1	2	2	2	3
271	2	1	1	2	74.05	75.34	.	.	.	.	.	.	.	.	.	.	.
272	2	1	0	2	69.82	63.64	0	0	0	0	0	2	1	2	2	1	2
273	2	0	0	3	76.24	76.23	1	1	1	0	0	3	2	3	3	2	3
274	2	0	0	2	59.15	70.03	0	0	0	0	0	1	2	2	3	2	2
275	2	0	0	2	43.29	42.86	.	.	.	.	.	.	.	.	.	.	.
276	2	0	0	2	66.6	60.92	1	0	1	0	0	2	2	2	3	1	2
277	2	0	0	2	61.16	.	.	.	.	.	.	.	.	.	.	.	.
278	2	0	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
279	2	0	0	2	68.4	70.28	.	.	.	.	.	.	.	.	.	.	.
280	2	1	0	4	70.78	76.03	1	1	1	1	1	2	2	3	3	2	3
281	2	1	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
282	2	1	0	2	68.92	69.84	1	1	1	1	1	2	2	3	2	2	2
283	2	1	0	2	74.22	75.44	.	.	.	.	.	.	.	.	.	.	.
284	2	1	0	1	76	.	.	.	.	.	.	.	.	.	.	.	.
285	2	0	0	2	52.41	63.9	1	0	1	0	0	2	1	2	2	1	2
286	2	0	0	2	64.6	68.76	1	1	1	0	0	2	1	2	2	2	2
287	2	1	0	1	62.39	60.74	1	1	0	0	1	2	1	2	2	1	1
288	2	1	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
289	2	1	0	2	58.71	61.68	1	0	0	0	0	3	2	2	1	2	2
290	2	0	0	1	74.77	74.85	.	.	.	.	.	.	.	.	.	.	.
291	2	0	0	1	58.25	.	.	.	.	.	.	.	.	.	.	.	.
292	2	0	.	3	.	.	.	.	.	.	.	.	.	.	.	.	.
293	2	1	0	3	43.54	53.36	1	1	1	0	1	2	2	3	2	2	3
294	2	1	0	2	46.2	.	.	.	.	.	.	.	.	.	.	.	.
295	2	1	0	1	67.78	.	.	.	.	.	.	.	.	.	.	.	.
296	2	1	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
297	2	1	0	2	56.12	56.4	.	.	.	.	.	.	.	.	.	.	.
298	2	0	0	2	43.63	55.62	1	1	1	1	0	2	2	2	2	2	2
299	2	0	1	2	41.56	47.61	1	0	1	0	0	2	1	1	1	1	1
300	2	0	0	4	76.69	80.14	1	1	1	0	1	3	2	3	3	2	2
301	2	0	0	3	33.13	.	.	.	.	.	.	.	.	.	.	.	.
302	2	0	0	3	39.27	.	.	.	.	.	.	.	.	.	.	.	.
303	2	0	1	3	.	.	.	.	.	.	.	.	.	.	.	.	.
304	2	1	0	2	46.42	.	.	.	.	.	.	.	.	.	.	.	.
305	2	1	0	5	58.05	.	.	.	.	.	.	.	.	.	.	.	.
306	2	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
307	2	0	0	2	86.36	88.28	.	.	.	.	.	.	.	.	.	.	.
308	2	0	0	1	74.59	77.72	.	.	.	.	.	.	.	.	.	.	.
309	2	1	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
310	2	1	0	2	77.84	79.25	1	1	1	0	0	1	2	2	3	2	3
311	2	1	0	2	73.4	.	.	.	.	.	.	.	.	.	.	.	.
312	2	0	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
313	2	0	0	2	39.21	35.55	0	0	0	0	0	1	1	1	1	1	1
314	2	0	0	2	51.75	53.72	.	.	.	.	.	2	2	3	3	3	2
315	2	1	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
316	2	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
317	2	1	1	5	55.85	.	.	.	.	.	.	.	.	.	.	.	.
318	2	1	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
319	2	1	1	1	67.83	70.61	1	1	1	1	1	1	1	2	2	2	3
320	2	1	1	2	52.25	47.44	0	0	1	0	0	1	1	2	2	2	2
321	2	1	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
322	2	1	0	4	78.19	.	.	.	.	.	.	.	.	.	.	.	.
323	2	1	0	2	62.64	72.07	0	0	0	0	0	2	1	1	2	1	2
324	2	0	0	2	77.28	.	.	.	.	.	.	.	.	.	.	.	.
325	2	1	0	1	55.41	.	.	.	.	.	.	.	.	.	.	.	.
326	2	0	0	2	75.74	.	0	0	0	0	0	1	3	1	1	1	3
327	2	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
328	2	1	0	3	75.44	73.37	1	1	1	0	0	2	2	2	2	2	3
329	2	0	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
330	2	0	1	2	49.96	49.4	0	1	1	0	0	1	1	1	1	1	1
331	2	0	1	2	31	.	.	.	.	.	.	.	.	.	.	.	.
332	2	1	1	2	51.22	59.43	1	0	1	1	0	2	1	2	2	2	1
333	2	0	0	2	70.53	69.26	1	0	1	0	0	3	1	3	3	3	3
334	2	0	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
335	2	1	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
336	2	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
337	2	0	0	1	58	62.59	1	0	0	0	0	3	2	1	2	3	2
338	2	0	0	1	65.77	62.27	0	0	0	0	0	2	2	2	3	2	2
339	2	1	1	2	49.02	42.32	1	1	1	0	0	1	2	2	2	3	2
340	2	0	1	2	72.2	70.1	0	0	1	0	0	2	2	2	2	2	2
341	2	0	0	3	.	.	.	.	.	.	.	.	.	.	.	.	.
342	2	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
343	2	0	1	1	49.02	41.11	.	.	.	.	.	2	2	2	2	1	2
344	2	1	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
345	2	0	1	3	.	.	1	1	1	1	1	3	3	3	3	3	3
346	2	1	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
347	2	0	0	3	.	.	.	.	.	.	.	.	.	.	.	.	.
348	2	1	1	2	40.52	52.14	0	1	1	0	1	2	2	2	2	2	2
349	2	0	0	3	.	.	.	.	.	.	.	.	.	.	.	.	.
350	2	0	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
351	2	0	0	2	65.58	66.33	0	0	0	0	0	1	3	1	3	2	2
352	2	0	0	2	68.12	69.01	.	.	.	.	.	.	.	.	.	.	.
353	2	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
354	2	1	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.
355	2	0	1	3	45.55	.	.	.	.	.	.	.	.	.	.	.	.
356	2	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
357	2	1	1	2	69.53	70.17	0	0	1	0	0	2	1	3	3	2	2
358	2	0	0	2	.	54.36	.	.	.	.	.	.	.	.	.	.	.
359	2	1	0	3	54.65	59.21	1	1	0	1	1	2	2	2	2	2	3
360	2	1	1	2	46.6	53.26	1	1	1	0	1	1	1	3	3	1	1
361	2	0	0	2	68.64	.	.	.	.	.	.	.	.	.	.	.	.
362	2	1	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
363	2	1	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.
364	2	0	1	2	58.7	56.02	1	0	0	1	1	2	2	2	2	3	2
365	2	1	1	2	.	.	.	.	.	.	.	.	.	.	.	.	.
366	2	0	0	2	.	.	.	.	.	.	.	.	.	.	.	.	.
